"ID","Age","Genre","Education","CurrentRegime","ConsoRed","ConsoTransfo","ConsoPoultry","QIntentionsConsoT0","QIntentionsTransfoT0","QTransfoIntensityT0","QIntentionsRedT0","QRedIntensityT0","QIntentionsPoulT0","QPoulIntensityT0","Failed_Attention_DB1","QIntentionsConsoT1","QIntentionsTransfoT1","QTransfoIntensityT1","QIntentionsRedT1","QRedIntensityT1","QIntentionsPoulT1","QPoulIntensityT1","consultation_duration","MixedOpinions","ID_Group","DBAttitudesT0.DB1.","DBAttitudesT0.DB2.","DBAttitudesT0.DB3.","DBAttitudesT0.DB4.","DBAttitudesT0.DB5.","DBAttitudesT0.DB6.","DBAttitudesT0.DB7.","DBAttitudesT0.DB8.","DBAttitudesT0.DB9.","DBAttitudesT0.DB10.","DBAttitudesT0.DB11.","DBAttitudesT0.DB12.","DBAttitudesT0.DB13.","DBAttitudesT0.DB14.","DBAttitudesT0.DB15.","DBAttitudesT0.DB16.","DBAttitudesT0.DB17.","DBAttitudesT0.DB18.","DBAttitudesT0.DB19.","DBAttitudesT0.DB20.","DBAttitudesT0.DB21.","DBAttitudesT0.DB22.","DBAttitudesT0.DB23.","DBAttitudesT1.DB1.","DBAttitudesT1.DB2.","DBAttitudesT1.DB3.","DBAttitudesT1.DB4.","DBAttitudesT1.DB5.","DBAttitudesT1.DB6.","DBAttitudesT1.DB7.","DBAttitudesT1.DB8.","DBAttitudesT1.DB9.","DBAttitudesT1.DB10.","DBAttitudesT1.DB11.","DBAttitudesT1.DB12.","DBAttitudesT1.DB13.","DBAttitudesT1.DB14.","DBAttitudesT1.DB15.","DBAttitudesT1.DB16.","DBAttitudesT1.DB17.","DBAttitudesT1.DB18.","DBAttitudesT1.DB19.","DBAttitudesT1.DB20.","DBAttitudesT1.DB21.","DBAttitudesT1.DB22.","DBAttitudesT1.DB23.","Failed_Attention_DB2","QIntentionsTransfoT2","QTransfoIntensityT2","QIntentionsRedT2","QRedIntensityT2","DebateCondition","DBAttitudesT2.DB1.","DBAttitudesT2.DB2.","DBAttitudesT2.DB3.","DBAttitudesT2.DB4.","DBAttitudesT2.DB5.","DBAttitudesT2.DB6.","DBAttitudesT2.DB7.","DBAttitudesT2.DB8.","DBAttitudesT2.DB9.","DBAttitudesT2.DB10.","DBAttitudesT2.DB11.","DBAttitudesT2.DB12.","DBAttitudesT2.DB13.","DBAttitudesT2.DB14.","DBAttitudesT2.DB15.","DBAttitudesT2.DB16.","DBAttitudesT2.DB17.","DBAttitudesT2.DB18.","DBAttitudesT2.DB19.","DBAttitudesT2.DB20.","DBAttitudesT2.DB21.","DBAttitudesT2.DB22.","DBAttitudesT2.DB23.","TransformedNumberTotalBefore","TransformedQuantTotalBefore","RedNumberTotalBefore","RedQuantTotalBefore","PoultryNumberTotalBefore","PoultryQuantTotalBefore","FishNumberTotalBefore","TotalTargetMeatBefore","TotalQuantTargetMeatBefore","Physical1","Nature1","QuantityRed1","QuantityTransfo1","QuantityPoultry1","QuantityFish1","QuantityAnimals1","QuantityVegetals1","Context1","DBAttitudesT3.DB1.","DBAttitudesT3.DB2.","DBAttitudesT3.DB3.","DBAttitudesT3.DB4.","DBAttitudesT3.DB5.","DBAttitudesT3.DB6.","DBAttitudesT3.DB7.","DBAttitudesT3.DB8.","DBAttitudesT3.DB9.","DBAttitudesT3.DB10.","DBAttitudesT3.DB11.","DBAttitudesT3.DB12.","DBAttitudesT3.DB13.","DBAttitudesT3.DB14.","DBAttitudesT3.DB15.","DBAttitudesT3.DB16.","DBAttitudesT3.DB17.","DBAttitudesT3.DB18.","DBAttitudesT3.DB19.","DBAttitudesT3.DB20.","DBAttitudesT3.DB21.","DBAttitudesT3.DB22.","DBAttitudesT3.DB23.","Failed_Attention_Final","TransformedNumberTotalAfter","TransformedQuantTotalAfter","RedNumberTotalAfter","RedQuantTotalAfter","PoultryNumberTotalAfter","PoultryQuantTotalAfter","FishNumberTotalAfter","TotalTargetMeatAfter","TotalQuantTargetMeatAfter","Physical2","Nature2","QuantityRed2","QuantityTransfo2","QuantityPoultry2","QuantityFish2","QuantityAnimals2","QuantityVegetals2","Context2","RespectChallenge","MeatDiminishRed","MeatDiminishTransfo","Perceptions.Perc1.","Perceptions.Perc2.","Perceptions.Perc3.","Failed_Attention_Confirmation","perceived_norms","self_control","environmental_prepotency","perceived_control","DBFactor1T0","DBFactor2T0","DBFactor3T0","DBFactor4T0","DBFactor5T0","DB_IndexT0","DBFactor1T1","DBFactor2T1","DBFactor3T1","DBFactor4T1","DBFactor5T1","DB_IndexT1","DBFactor1T2","DBFactor2T2","DBFactor3T2","DBFactor4T2","DBFactor5T2","DB_IndexT2","DBFactor1T3","DBFactor2T3","DBFactor3T3","DBFactor4T3","DBFactor5T3","DB_IndexT3","Pro_reduction","Attention_failed","Condition","Red_reduction","Processed_reduction","Poultry_reduction","Fish_increase","Eat_Target_Meat","Het","Hom","ID_Group_all"
344,57,0,14,"A1","A1","A1","A1","A1","A1",0.285714285714286,"A1",0.142857142857143,"A1",0.142857142857143,0,"A1","A1",0.142857142857143,"A1",0.142857142857143,"A2",NA,46,NA,NA,5,5,5,7,5,6,5,6,4,4,4,4,4,3,5,5,4,3,3,3,2,3,6,5,5,4,5,5,6,6,5,4,4,4,4,4,5,5,5,5,4,4,3,3,4,5,0,1,0.142857142857143,1,0.142857142857143,0,5,4,5,5,5,5,3,3,4,4,4,4,4,5,5,4,5,3,3,3,4,4,5,4,250,1,100,1,100,2,5,350,"A1",1,1,1,0,0,0,0,1,5,5,5,7,4,5,6,6,4,5,4,4,4,5,5,4,6,2,2,3,5,5,5,0,4,200,0,0,1,100,2,4,200,"A2",1,1,1,0,0,0,0,1,1,1,1,6,6,6,0,12.5,46,3.66666666666667,7,5.5,4.75,3.75,4.66666666666667,3,1.31944444444444,5,4.75,4.25,5,3.66666666666667,0.569444444444445,4.83333333333333,3.5,4.25,4.66666666666667,3,0.194444444444443,5.16666666666667,5.25,4.25,5,2.33333333333333,1.34722222222222,1,0,"Control",1,0,0,0,1,0,0,"344"
345,48,0,14,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.107142857142857,"A1",0.107142857142857,"A1",0.571428571428571,47,NA,NA,3,5,5,6,4,6,6,5,4,4,6,6,4,5,6,5,6,6,5,5,6,3,4,6,4,3,6,6,7,7,7,7,7,4,5,3,3,5,6,4,3,4,2,4,3,7,0,1,0.142857142857143,1,0.142857142857143,0,6,6,7,6,6,6,7,7,7,7,2,3,3,3,4,5,4,2,2,2,2,4,6,5,425,2,220,2,200,1,7,645,"A2",1,1,0,1,0,0,0,1,7,6,6,7,7,7,7,7,7,6,3,4,4,3,4,5,4,2,1,2,3,2,7,1,1,25,4,175,1,50,1,5,200,"A2",1,1,1,1,0,0,1,0,1,1,1,7,7,7,0,14,45,4,6.5,4.83333333333333,4.75,5.25,5.66666666666667,5.33333333333333,-0.625000000000001,5.33333333333333,7,3.75,5,3,2.25,6.16666666666667,7,2.75,4.33333333333333,2,3.55555555555556,6.66666666666667,6.75,3.5,4.33333333333333,1.66666666666667,3.54166666666667,0,0,"Control",0,1,1,0,1,0,0,"345"
346,44,0,15,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A1",0.107142857142857,"A1",0.107142857142857,0,"A1","A1",0.142857142857143,"A1",0.142857142857143,"A3",NA,42,NA,NA,6,5,7,6,6,6,5,7,7,5,3,3,3,3,4,5,4,3,3,3,4,2,6,5,5,5,5,6,7,7,7,5,7,5,6,6,1,4,5,5,1,1,1,5,1,1,0,1,0.142857142857143,1,0.142857142857143,0,5,5,5,5,5,7,7,7,5,7,5,5,5,1,4,5,5,3,3,2,2,1,7,2,100,1,100,0,0,3,3,200,"A1",1,0,0,0,1,0,0,1,5,5,5,5,5,6,7,7,5,6,4,4,3,1,4,5,4,3,1,1,1,1,7,0,0,0,0,0,0,0,2,0,0,"A2",1,1,1,1,0,0,0,0,1,1,1,5,5,5,0,10,49,4.33333333333333,10,6,6,3,4.33333333333333,3,2.55555555555556,5.5,6.5,4.5,4.66666666666667,1,2.61111111111111,5.33333333333333,6.5,4,4.66666666666667,2.66666666666667,2.13888888888889,5.16666666666667,6.25,3,4.33333333333333,1.66666666666667,2.70833333333333,1,0,"Control",1,1,0,0,1,0,0,"346"
347,53,0,11,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,41,NA,NA,5,4,3,3,4,4,4,4,5,4,5,5,5,5,7,7,7,3,1,5,1,2,4,6,6,1,4,4,4,5,4,6,5,6,7,6,4,7,7,7,3,1,5,2,2,4,1,1,0.428571428571429,1,0.428571428571429,0,4,4,4,4,5,4,5,5,7,5,6,7,6,4,7,7,7,4,4,4,7,2,4,9,600,7,800,1,100,3,16,1400,"A2",0,0,0,0,0,0,0,0,4,6,4,1,4,1,7,7,7,4,6,7,5,4,7,4,7,1,1,4,1,4,4,0,11,675,3,275,4,530,7,14,950,"A2",0,0,1,0,0,0,0,1,1,1,1,5,5,4,0,14,54,4.33333333333333,10,3.83333333333333,4.25,5,7,3,-0.958333333333333,4.16666666666667,5,5.75,7,3,-0.666666666666666,4.16666666666667,5.5,5.75,7,4,-0.749999999999999,3.33333333333333,6.25,5.5,6,2,0.291666666666667,0,1,"Control",1,0,0,1,1,0,0,"347"
348,55,0,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A2",NA,"A1",0.285714285714286,"A2",NA,45,NA,NA,4,3,3,5,4,5,5,5,4,4,7,6,6,6,6,7,7,5,6,5,5,7,3,4,1,2,5,4,5,6,6,4,4,6,6,6,3,7,7,7,4,5,5,6,6,3,0,1,0.142857142857143,0,NA,0,4,2,2,5,4,5,7,7,4,4,6,6,6,5,7,7,7,5,5,5,5,4,4,2,250,3,370,3,500,4,5,620,"A2",0,0,0,0,0,0,0,0,3,2,3,3,4,6,7,4,3,4,6,6,5,6,6,7,7,6,6,5,5,4,4,0,1,150,3,450,3,400,4,4,600,"A2",0,1,1,1,0,1,1,0,1,1,1,5,5,4,0,13,53,4.33333333333333,8,4,4.5,6.25,6.66666666666667,5.33333333333333,-1.83333333333333,3.5,5,5.25,7,4.66666666666667,-1.38888888888889,3.66666666666667,5.5,5.75,7,5,-1.33333333333333,3.5,4.5,5.75,6.66666666666667,5.66666666666667,-2.02777777777778,0,0,"Control",0,1,0,0,1,0,0,"348"
349,46,0,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,35,NA,NA,5,2,4,5,4,3,5,4,5,5,6,5,4,4,7,7,7,5,7,6,4,6,3,5,1,6,5,4,5,6,4,4,5,6,6,3,2,7,7,7,6,6,6,3,5,4,0,0,NA,0,NA,0,5,1,5,5,4,5,6,4,4,5,5,5,6,2,7,7,7,5,7,5,4,5,5,5,275,3,250,4,400,1,8,525,"A2",0,0,0,0,0,2,0,0,5,2,5,5,4,6,6,5,6,7,6,6,5,4,7,7,6,6,6,6,4,5,5,0,7,225,3,200,0,0,4,10,425,"A3",0,1,0,2,0,2,1,0,2,0,0,5,4,2,0,16,50,4,8.5,3.83333333333333,4.75,4.75,7,6,-1.625,4.33333333333333,4.75,4.25,7,6,-1.20833333333333,4.16666666666667,4.75,4.5,7,5.66666666666667,-1.26388888888889,4.5,6,5.25,6.66666666666667,6,-0.722222222222222,0,0,"Control",0,0,1,1,1,0,0,"349"
350,49,0,12,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,15,NA,NA,2,5,4,5,4,5,4,5,4,4,5,6,5,5,5,7,7,4,4,5,4,6,4,4,4,4,5,5,6,7,5,4,6,5,6,4,5,5,7,7,5,4,5,4,4,4,0,1,0.285714285714286,1,0.142857142857143,0,4,5,4,5,5,5,7,6,6,6,5,5,5,5,6,7,7,4,3,4,4,5,4,7,300,2,600,0,0,1,9,900,"A2",0,0,0,1,0,0,0,0,4,5,4,5,5,7,7,7,6,7,6,7,5,6,7,7,7,5,4,5,4,5,5,0,1,50,0,0,0,0,1,1,50,"A2",1,1,0,1,0,0,0,1,1,1,1,7,5,4,0,15,48,3.66666666666667,6.5,4.16666666666667,4.25,5.25,6.33333333333333,4.33333333333333,-1.09722222222222,4.66666666666667,5.5,5,6.33333333333333,4.66666666666667,-0.249999999999999,4.66666666666667,6.25,5,6.66666666666667,3.66666666666667,0.347222222222222,5,6.75,6,7,4.66666666666667,-0.0138888888888893,0,0,"Control",1,1,0,0,1,0,0,"350"
351,57,1,11,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A3",NA,"A3",NA,"A1",0.428571428571429,32,NA,NA,5,3,5,5,2,3,4,3,2,1,6,6,5,6,6,6,6,4,4,5,6,5,3,5,3,4,5,4,6,5,6,7,6,5,4,4,6,7,5,7,3,2,4,6,7,4,0,1,0.142857142857143,1,0.142857142857143,0,5,4,6,6,5,7,7,7,7,6,4,3,1,5,7,5,6,1,2,3,4,4,6,5,270,5,310,3,140,1,10,580,"A2",0,0,0,0,0,0,0,0,7,4,5,5,6,6,5,6,7,7,4,4,4,5,6,5,7,2,1,3,5,4,6,0,2,130,3,270,0,0,1,5,400,"A2",0,1,1,0,1,0,1,0,1,1,1,7,6,6,0,16,44,4.33333333333333,8,3.83333333333333,2.5,5.75,6,4.33333333333333,-2.19444444444444,4.5,6,4.75,6.33333333333333,3,0.555555555555556,5.5,6.75,3.25,6,2,2.375,5.5,6.25,4.25,6,2,1.79166666666667,0,0,"Control",1,1,1,0,1,0,0,"351"
352,30,1,17,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.571428571428571,"A3",NA,"A2",NA,42,NA,NA,2,3,5,6,4,2,5,6,2,3,5,5,6,5,6,7,6,5,3,5,6,6,3,5,3,6,7,5,3,7,6,7,6,6,6,5,6,7,6,6,5,5,6,7,6,6,0,1,0.714285714285714,1,0.142857142857143,0,5,3,5,7,6,7,7,6,7,6,6,6,6,5,6,5,6,4,5,4,6,4,6,9,375,3,400,7,600,2,12,775,"A1",0,1,0,0,0,0,0,1,4,5,6,5,5,5,7,7,7,5,5,5,5,5,7,6,7,5,3,4,6,5,5,1,4,200,1,50,4,500,2,5,250,"A1",1,1,1,0,0,1,1,1,1,1,0,7,6,6,0,14,34,3.66666666666667,8,3.66666666666667,4,5.25,6.33333333333333,4.33333333333333,-1.47222222222222,4.83333333333333,6.5,5.75,6.33333333333333,5.33333333333333,-0.138888888888888,5.5,6.5,5.75,5.66666666666667,4.33333333333333,0.75,5,6.5,5,6.66666666666667,4,0.527777777777778,0,0,"Control",1,1,1,0,1,0,0,"352"
353,29,0,17,"A2","A1","A1","A1","A1","A1",0.142857142857143,"A1",0.428571428571429,"A1",0.285714285714286,0,"A1","A1",0.428571428571429,"A1",0.428571428571429,"A3",NA,86,NA,NA,5,6,4,7,4,5,5,5,7,4,2,2,4,5,5,4,6,5,5,4,2,3,4,4,5,5,7,5,7,7,7,7,7,3,5,5,7,5,5,7,7,5,5,5,7,5,0,1,0.285714285714286,1,0.285714285714286,0,5,5,5,7,4,7,7,7,7,7,3,3,2,5,4,5,5,5,3,4,5,5,4,6,350,5,530,1,100,0,11,880,"A2",0,0,0,1,0,0,0,0,4,4,5,7,5,5,5,7,7,7,4,1,4,4,5,3,5,6,5,5,5,5,5,0,7,180,1,180,0,0,1,8,360,"A2",1,1,0,1,0,0,0,0,1,1,0,7,6,4,0,13.5,51,3.66666666666667,8.5,5.16666666666667,5.25,3.25,5,4.66666666666667,0.902777777777778,5.5,7,5,5.66666666666667,5.66666666666667,0.805555555555554,5.5,7,3.25,4.66666666666667,4,2.27777777777778,5,6.5,3.25,4.33333333333333,5.33333333333333,1.44444444444444,1,0,"Control",1,0,1,1,1,0,0,"353"
354,19,1,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,59,NA,NA,1,1,1,6,1,4,5,5,3,4,7,7,7,7,7,7,7,4,2,7,4,4,1,3,5,1,7,2,7,6,7,5,6,7,7,7,7,7,7,7,1,1,7,4,4,2,0,0,NA,0,NA,0,4,5,1,7,1,7,6,7,4,6,7,7,7,7,7,7,7,1,1,7,4,1,4,6,1050,1,200,6,880,0,7,1250,"A2",0,0,0,0,0,1,0,0,2,4,1,5,1,3,7,7,5,4,7,7,7,7,7,7,7,1,1,7,4,4,2,0,3,250,4,700,7,1200,0,7,950,"A2",0,0,0,0,1,0,0,0,2,0,0,4,2,1,0,16,40,4,8.5,2.33333333333333,4.25,7,7,4.33333333333333,-2.81944444444444,4.16666666666667,6,7,7,3,-0.583333333333333,4.16666666666667,5.75,7,7,3,-0.708333333333333,2.66666666666667,5.75,7,7,3,-1.45833333333333,0,0,"Control",0,1,0,0,1,0,0,"354"
355,55,0,14,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A1",0,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,94,NA,NA,7,5,5,5,7,4,6,5,4,5,3,3,3,2,7,5,5,3,2,3,5,3,7,5,5,6,5,5,7,7,4,5,5,5,4,2,3,7,5,5,2,2,2,3,5,5,0,1,0.142857142857143,1,0,0,5,5,7,6,6,5,7,7,7,7,3,3,3,3,5,7,6,1,2,2,3,5,7,1,50,0,0,1,75,1,1,50,"A2",1,1,0,0,0,1,1,0,3,3,5,7,5,5,5,5,5,6,5,5,5,3,7,6,5,2,2,3,4,3,5,0,2,100,0,0,1,100,1,2,100,"A2",0,0,0,0,0,0,1,0,1,0,1,7,4,3,0,17,52,4.66666666666667,10,5.5,5,2.75,5.66666666666667,2.66666666666667,1.55555555555556,5.5,5.25,3.5,5.66666666666667,2,1.65277777777778,5.66666666666667,7,3,6,1.66666666666667,2.77777777777778,4.66666666666667,5.25,4.5,6,2.33333333333333,0.680555555555556,1,0,"Control",0,0,0,0,1,0,0,"355"
356,52,0,17,"A3","A2","A1","A1","A1","A1",0.107142857142857,"",NA,"A1",0,0,"A1","A1",0,"A4",NA,"A1",0.142857142857143,19,NA,NA,5,4,5,6,6,7,6,6,7,7,3,3,2,3,6,3,4,5,3,2,5,3,6,7,4,6,6,6,7,6,4,7,7,4,4,4,4,7,3,3,5,4,3,5,4,6,0,1,0,2,NA,0,7,5,6,5,6,6,7,6,7,7,2,3,2,2,7,5,3,3,3,2,4,3,7,8,400,0,0,1,100,3,8,400,"A2",0,1,0,1,0,0,1,0,7,5,7,5,7,6,7,6,7,7,3,2,2,3,6,4,2,1,3,2,4,3,7,0,1,50,0,0,0,0,0,1,50,"A2",1,2,1,1,0,1,1,0,1,2,1,6,7,7,0,13.5,42,3,8.5,5.5,6.5,2.75,4.33333333333333,3.33333333333333,2.52777777777778,6,6,4,4.33333333333333,4,1.88888888888889,5.83333333333333,6.75,2.25,5,2.66666666666667,2.98611111111111,6.16666666666667,6.75,2.5,4,2,3.625,1,0,"Control",0,1,1,0,1,0,0,"356"
357,35,0,15,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,51,NA,NA,3,4,3,3,4,6,6,4,4,4,5,5,5,5,7,4,4,5,3,3,5,4,4,3,4,3,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,4,4,4,0,0,NA,0,NA,0,5,4,4,5,4,7,7,5,4,4,5,5,5,5,7,5,5,5,4,5,4,4,4,3,250,3,700,2,300,0,6,950,"A2",0,0,0,0,2,0,0,1,4,4,4,6,4,6,6,5,4,4,5,5,5,5,7,4,5,5,4,4,4,4,4,0,5,250,5,1100,0,0,0,10,1350,"A1",0,0,0,1,2,0,0,0,0,0,0,5,3,2,0,17,44,3.66666666666667,8,3.83333333333333,4.5,5,5,3.66666666666667,-0.388888888888888,4,4.5,5,5,4.66666666666667,-0.638888888888889,4.83333333333333,5,5,5.66666666666667,4.66666666666667,-0.194444444444446,4.66666666666667,4.75,5,5.33333333333333,4.33333333333333,-0.180555555555554,0,0,"Control",0,0,1,0,1,0,0,"357"
358,47,1,17,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,11,NA,NA,2,3,1,5,2,5,5,4,2,1,6,6,6,4,7,5,7,5,4,5,5,5,4,3,2,4,5,6,6,6,6,3,5,5,4,5,4,5,6,6,5,3,5,4,4,5,0,1,0.285714285714286,1,0.285714285714286,0,4,3,4,5,6,6,7,5,4,5,5,4,5,4,5,6,6,5,5,5,4,4,6,5,275,6,710,0,0,3,11,985,"A2",0,0,0,0,0,0,0,1,4,3,5,6,5,6,6,4,3,4,5,4,5,4,6,6,5,5,5,6,3,5,5,0,4,250,5,480,1,100,4,9,730,"A2",0,0,0,0,0,0,0,0,2,0,0,6,6,4,0,13.5,54,4,5.5,3,3,5.5,6.33333333333333,4.66666666666667,-2.5,4.33333333333333,5,4.5,5.66666666666667,4.33333333333333,-0.166666666666667,4.66666666666667,5.25,4.5,5.66666666666667,5,-0.0972222222222223,4.83333333333333,4.25,4.5,5.66666666666667,5.33333333333333,-0.625000000000001,0,0,"Control",1,1,0,1,1,0,0,"358"
359,45,0,17,"A2","A1","A1","A1","A1","A3",NA,"A1",0,"A3",NA,0,"A1","A3",NA,"A1",0.107142857142857,"A3",NA,36,NA,NA,5,5,4,5,5,6,6,5,5,7,2,2,2,2,5,2,4,3,3,2,2,2,6,6,5,5,6,6,7,7,6,6,7,1,1,1,1,4,3,3,3,3,2,2,2,7,0,1,0.142857142857143,2,NA,0,7,6,6,6,6,7,7,6,7,7,6,1,1,1,4,2,2,2,2,2,2,1,7,6,225,1,100,2,200,1,7,325,"A2",0,0,0,0,0,0,0,1,7,5,5,6,6,7,7,6,5,7,1,1,1,1,6,1,3,2,2,2,2,2,6,0,0,0,0,0,0,0,3,0,0,"A2",0,0,1,1,0,1,1,0,1,1,1,7,6,5,0,12,54,3.66666666666667,5,5,5.75,2,3.66666666666667,2.66666666666667,2.59722222222222,5.83333333333333,6.5,1,3.33333333333333,2.66666666666667,3.83333333333333,6.33333333333333,6.75,2.25,2.66666666666667,2,4.23611111111111,6,6.25,1,3.33333333333333,2,4.01388888888889,1,0,"Control",1,1,1,1,1,0,0,"359"
360,43,0,14,"A1","A1","A1","A1","A1","A1",0.142857142857143,"A1",0.428571428571429,"A1",0.428571428571429,0,"A3","A3",NA,"A3",NA,"A3",NA,12,NA,NA,3,5,5,6,6,6,7,7,7,7,4,2,2,5,5,5,3,6,6,4,5,2,5,7,5,6,6,7,4,7,5,4,7,4,5,1,4,7,4,4,1,1,2,7,2,6,0,1,0,1,0,0,7,5,7,7,7,7,7,7,4,7,4,4,2,2,7,3,4,1,2,1,7,4,6,3,180,4,550,2,450,1,7,730,"A2",0,0,0,0,0,0,0,1,6,6,6,5,6,6,7,7,5,7,4,2,3,3,6,3,2,1,1,1,4,3,7,0,0,0,2,150,2,125,1,2,150,"A2",1,1,1,1,0,0,0,0,1,1,1,6,6,5,1,14,61,3.66666666666667,10,5.16666666666667,7,3.25,4.33333333333333,5.33333333333333,1.77777777777778,5.83333333333333,5.75,3.5,5,1.33333333333333,2.51388888888889,6.66666666666667,6.25,3,4.66666666666667,1.33333333333333,3.45833333333333,5.83333333333333,6.5,3,3.66666666666667,1,3.61111111111111,1,0,"Control",1,1,0,0,1,0,0,"360"
361,41,0,17,"A2","A2","A2","A1","A1","",NA,"",NA,"A1",0.107142857142857,0,"A3","A3",NA,"A3",NA,"A3",NA,49,NA,NA,6,6,6,6,4,7,7,6,5,7,4,4,2,1,5,4,3,5,2,2,1,2,6,6,6,6,7,6,5,7,7,7,7,1,1,1,1,6,1,4,2,4,2,4,1,7,0,2,NA,1,0,0,6,6,6,7,6,4,7,7,7,7,1,1,1,1,5,1,4,2,2,1,1,1,6,0,0,1,100,0,0,1,1,100,"A2",0,2,2,1,0,0,0,1,6,6,6,7,6,6,7,7,7,7,1,1,1,1,6,4,4,2,2,1,1,1,7,0,0,0,0,0,0,0,1,0,0,"A2",0,2,2,1,0,0,0,1,1,2,2,6,4,4,0,13,47,4,9.5,5.83333333333333,6.25,2.75,4,3,2.79166666666667,6,7,1,3.66666666666667,2.66666666666667,4.05555555555556,5.83333333333333,7,1,3.33333333333333,1.66666666666667,4.41666666666667,6.16666666666667,7,1,4.66666666666667,1.66666666666667,4.13888888888889,1,0,"Control",1,0,0,0,0,0,0,"361"
362,50,0,11,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A2",NA,"A1",0.428571428571429,"A2",NA,27,NA,NA,5,5,3,3,4,5,2,6,6,5,5,5,5,5,5,7,7,7,6,5,2,2,2,3,6,4,7,6,4,7,6,7,4,5,5,5,2,7,7,7,7,4,5,6,1,5,0,1,0.428571428571429,1,0.428571428571429,0,7,5,4,5,5,7,7,7,7,1,5,5,5,1,7,7,7,5,2,5,2,1,7,9,500,5,500,4,500,0,14,1000,"A2",0,1,0,0,0,0,0,1,7,7,6,6,7,5,5,5,7,5,6,5,7,2,7,7,7,2,3,7,2,1,7,0,4,200,2,200,3,320,6,6,400,"A3",1,1,1,0,1,0,0,1,1,1,1,7,7,6,0,17,48,4,10,4.16666666666667,4.75,5,6.33333333333333,6,-1.31944444444444,5,6,4.25,7,5.33333333333333,-0.0277777777777777,5.5,5.5,4,7,4,0.5,6.33333333333333,5.5,5,7,4,0.583333333333333,0,0,"Control",1,1,1,1,1,0,0,"362"
363,31,1,20,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.285714285714286,"A1",0.285714285714286,"A1",0.285714285714286,21,NA,NA,5,2,2,5,3,1,5,5,2,3,5,5,6,6,7,6,7,4,3,5,5,5,4,3,3,3,6,5,6,7,6,6,7,6,5,5,5,6,6,5,5,5,5,5,4,5,0,1,0.285714285714286,1,0.285714285714286,0,5,5,5,7,4,7,7,5,7,6,6,5,5,5,6,6,6,5,4,3,5,4,5,4,150,2,200,3,300,2,6,350,"A2",0,0,0,0,0,0,0,0,5,5,5,7,3,6,7,5,5,7,5,5,5,4,7,5,7,5,2,3,5,4,4,0,2,150,3,300,1,100,2,5,450,"A2",0,0,0,0,0,0,0,0,1,1,1,5,5,3,0,12,45,4.66666666666667,8.5,3,3.75,5.5,6.66666666666667,4,-2.01388888888889,4.33333333333333,6.5,5.25,5.66666666666667,5,0.11111111111111,5.5,6.25,5.25,6,4,0.791666666666667,5.16666666666667,6,4.75,6.33333333333333,3.33333333333333,0.777777777777779,0,0,"Control",0,1,1,0,1,0,0,"363"
