ID,Age,Genre,Education,CurrentRegime,ConsoRed,ConsoTransfo,ConsoPoultry,QIntentionsConsoT0,QIntentionsTransfoT0,QTransfoIntensityT0,QIntentionsRedT0,QRedIntensityT0,QIntentionsPoulT0,QPoulIntensityT0,Failed_Attention_DB1,QIntentionsConsoT1,QIntentionsTransfoT1,QTransfoIntensityT1,QIntentionsRedT1,QRedIntensityT1,QIntentionsPoulT1,QPoulIntensityT1,consultation_duration,MixedOpinions,ID_Group,DBAttitudesT0.DB1.,DBAttitudesT0.DB2.,DBAttitudesT0.DB3.,DBAttitudesT0.DB4.,DBAttitudesT0.DB5.,DBAttitudesT0.DB6.,DBAttitudesT0.DB7.,DBAttitudesT0.DB8.,DBAttitudesT0.DB9.,DBAttitudesT0.DB10.,DBAttitudesT0.DB11.,DBAttitudesT0.DB12.,DBAttitudesT0.DB13.,DBAttitudesT0.DB14.,DBAttitudesT0.DB15.,DBAttitudesT0.DB16.,DBAttitudesT0.DB17.,DBAttitudesT0.DB18.,DBAttitudesT0.DB19.,DBAttitudesT0.DB20.,DBAttitudesT0.DB21.,DBAttitudesT0.DB22.,DBAttitudesT0.DB23.,DBAttitudesT1.DB1.,DBAttitudesT1.DB2.,DBAttitudesT1.DB3.,DBAttitudesT1.DB4.,DBAttitudesT1.DB5.,DBAttitudesT1.DB6.,DBAttitudesT1.DB7.,DBAttitudesT1.DB8.,DBAttitudesT1.DB9.,DBAttitudesT1.DB10.,DBAttitudesT1.DB11.,DBAttitudesT1.DB12.,DBAttitudesT1.DB13.,DBAttitudesT1.DB14.,DBAttitudesT1.DB15.,DBAttitudesT1.DB16.,DBAttitudesT1.DB17.,DBAttitudesT1.DB18.,DBAttitudesT1.DB19.,DBAttitudesT1.DB20.,DBAttitudesT1.DB21.,DBAttitudesT1.DB22.,DBAttitudesT1.DB23.,Failed_Attention_DB2,QIntentionsTransfoT2,QTransfoIntensityT2,QIntentionsRedT2,QRedIntensityT2,DebateCondition,DBAttitudesT2.DB1.,DBAttitudesT2.DB2.,DBAttitudesT2.DB3.,DBAttitudesT2.DB4.,DBAttitudesT2.DB5.,DBAttitudesT2.DB6.,DBAttitudesT2.DB7.,DBAttitudesT2.DB8.,DBAttitudesT2.DB9.,DBAttitudesT2.DB10.,DBAttitudesT2.DB11.,DBAttitudesT2.DB12.,DBAttitudesT2.DB13.,DBAttitudesT2.DB14.,DBAttitudesT2.DB15.,DBAttitudesT2.DB16.,DBAttitudesT2.DB17.,DBAttitudesT2.DB18.,DBAttitudesT2.DB19.,DBAttitudesT2.DB20.,DBAttitudesT2.DB21.,DBAttitudesT2.DB22.,DBAttitudesT2.DB23.,TransformedNumberTotalBefore,TransformedQuantTotalBefore,RedNumberTotalBefore,RedQuantTotalBefore,PoultryNumberTotalBefore,PoultryQuantTotalBefore,FishNumberTotalBefore,TotalTargetMeatBefore,TotalQuantTargetMeatBefore,Physical1,Nature1,QuantityRed1,QuantityTransfo1,QuantityPoultry1,QuantityFish1,QuantityAnimals1,QuantityVegetals1,Context1,DBAttitudesT3.DB1.,DBAttitudesT3.DB2.,DBAttitudesT3.DB3.,DBAttitudesT3.DB4.,DBAttitudesT3.DB5.,DBAttitudesT3.DB6.,DBAttitudesT3.DB7.,DBAttitudesT3.DB8.,DBAttitudesT3.DB9.,DBAttitudesT3.DB10.,DBAttitudesT3.DB11.,DBAttitudesT3.DB12.,DBAttitudesT3.DB13.,DBAttitudesT3.DB14.,DBAttitudesT3.DB15.,DBAttitudesT3.DB16.,DBAttitudesT3.DB17.,DBAttitudesT3.DB18.,DBAttitudesT3.DB19.,DBAttitudesT3.DB20.,DBAttitudesT3.DB21.,DBAttitudesT3.DB22.,DBAttitudesT3.DB23.,Failed_Attention_Final,TransformedNumberTotalAfter,TransformedQuantTotalAfter,RedNumberTotalAfter,RedQuantTotalAfter,PoultryNumberTotalAfter,PoultryQuantTotalAfter,FishNumberTotalAfter,TotalTargetMeatAfter,TotalQuantTargetMeatAfter,Physical2,Nature2,QuantityRed2,QuantityTransfo2,QuantityPoultry2,QuantityFish2,QuantityAnimals2,QuantityVegetals2,Context2,RespectChallenge,MeatDiminishRed,MeatDiminishTransfo,Perceptions.Perc1.,Perceptions.Perc2.,Perceptions.Perc3.,Failed_Attention_Confirmation,perceived_norms,self_control,environmental_prepotency,perceived_control,DBFactor1T0,DBFactor2T0,DBFactor3T0,DBFactor4T0,DBFactor5T0,DB_IndexT0,DBFactor1T1,DBFactor2T1,DBFactor3T1,DBFactor4T1,DBFactor5T1,DB_IndexT1,DBFactor1T2,DBFactor2T2,DBFactor3T2,DBFactor4T2,DBFactor5T2,DB_IndexT2,DBFactor1T3,DBFactor2T3,DBFactor3T3,DBFactor4T3,DBFactor5T3,DB_IndexT3,Pro_reduction,Attention_failed,Condition,Red_reduction,Processed_reduction,Poultry_reduction,Fish_increase,Eat_Target_Meat,Het,Hom,ID_Group_all
11,37,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,1,A1,A1,0.142857142857143,A1,0.142857142857143,A1,0.142857142857143,59,1,M2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,2,2,5,5,6,5,5,5,5,5,6,6,6,6,5,5,5,5,5,3,1,1,0.142857142857143,1,0.142857142857143,1,5,4,3,3,3,6,5,6,5,5,6,6,6,6,6,5,5,5,5,5,6,4,4,0,0,0,0,2,200,1,0,0,A3,0,1,1,1,0,0,0,1,4,4,3,3,4,4,5,4,4,5,6,6,7,6,5,6,5,5,5,5,5,5,4,1,0,0,0,0,0,0,0,0,0,A3,0,1,1,1,0,0,0,0,1,1,1,5,5,4,1,17,54,3.66666666666667,10,1,1,5,5,5,-4,3,5.25,5.25,6,5,-1.29166666666667,4,5.25,6,5.33333333333333,5,-0.819444444444444,3.66666666666667,4.5,6.25,5.33333333333333,5,-1.44444444444444,0,1,Heterogeneous,0,0,1,0,1,1,0,M2
12,24,0,17,A2,A1,A1,A1,A1,A1,0.107142857142857,A1,0.107142857142857,A1,0.571428571428571,0,A1,A1,0.107142857142857,A1,0.285714285714286,A1,0.571428571428571,65,1,M3,7,6,7,6,6,6,6,5,2,5,3,3,2,4,6,5,6,3,3,2,3,2,6,6,6,5,6,7,6,7,6,3,4,2,2,3,3,5,5,6,3,3,3,2,1,6,0,1,0.142857142857143,0,,1,6,6,6,6,6,6,6,6,2,4,3,2,3,3,6,5,6,3,2,3,4,2,6,7,1063,8,620,6,500,6,15,1683,A2,1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,6,2,5,3,2,3,3,6,5,6,2,2,3,4,2,6,0,0,0,6,350,6,450,7,6,350,A2,0,0,0,0,0,0,0,0,1,0,1,5,2,2,0,14.5,40,4,4.5,6.33333333333333,4.5,3,5.66666666666667,2.66666666666667,1.63888888888889,6,5,2.5,5.33333333333333,3,1.88888888888889,6,4.5,2.75,5.66666666666667,2.66666666666667,1.55555555555556,6,4.75,2.75,5.66666666666667,2.33333333333333,1.79166666666667,1,0,Heterogeneous,1,1,0,1,1,1,0,M3
13,32,0,17,A2,A1,A1,A1,A1,A1,0.107142857142857,A1,0.107142857142857,A1,0.142857142857143,0,A1,A1,0.285714285714286,A1,0.285714285714286,A1,0.142857142857143,65,1,M3,7,7,7,7,5,6,7,7,6,6,2,4,3,4,4,3,4,1,1,1,4,1,7,7,7,7,7,6,4,7,7,7,7,5,6,5,4,7,6,5,1,1,1,5,1,7,0,1,0.142857142857143,1,0.142857142857143,1,7,7,7,7,6,7,7,7,7,7,4,5,1,4,7,6,6,1,1,1,5,1,7,4,175,2,200,0,0,2,6,375,A2,0,0,0,0,0,0,0,0,7,7,7,7,6,7,7,7,7,7,7,5,5,5,7,6,6,1,1,1,4,1,7,0,1,100,1,100,1,100,0,2,200,A2,1,1,1,1,0,0,0,0,1,1,1,7,6,6,0,13,53,3.33333333333333,10,6.5,6.5,3.25,3.66666666666667,1,3.86111111111111,6.33333333333333,7,5,6,1,2.66666666666667,6.83333333333333,7,3.5,6.33333333333333,1,3.30555555555556,6.83333333333333,7,5.5,6.33333333333333,1,2.63888888888889,1,0,Heterogeneous,1,1,0,0,1,1,0,M3
14,30,1,20,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A1,A1,0.571428571428571,A3,,A2,,65,1,M3,3,5,3,6,4,5,5,4,5,3,6,7,7,5,7,7,7,5,2,7,4,3,4,6,5,4,4,6,6,7,7,6,5,6,6,7,6,7,7,7,5,2,6,5,4,5,0,1,0.714285714285714,0,,1,6,6,6,4,7,7,7,7,6,6,5,6,6,5,7,7,7,5,3,5,5,4,6,15,1150,2,200,2,200,1,17,1350,A2,0,0,0,0,1,1,0,0,6,5,5,5,4,6,7,6,6,6,6,6,6,5,7,7,7,5,4,4,5,3,6,0,8,450,3,300,3,380,1,11,750,A2,1,1,1,0,1,1,1,0,1,1,1,7,5,5,0,14.5,46,3,7.5,4.33333333333333,4.25,6.25,7,4.66666666666667,-1.68055555555556,5.16666666666667,6.25,6.25,7,4.33333333333333,-0.152777777777777,6,6.5,5.5,7,4.33333333333333,0.638888888888889,5.16666666666667,6.25,5.75,7,4.33333333333333,0.0138888888888902,0,0,Heterogeneous,0,1,0,0,1,1,0,M3
15,44,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,65,1,M3,4,3,2,5,4,1,6,5,5,5,6,7,5,7,7,7,6,7,5,3,4,4,4,7,4,3,5,5,7,7,6,6,7,5,6,6,7,7,7,7,7,6,6,3,5,5,0,1,0.285714285714286,1,0.714285714285714,1,7,3,4,5,4,7,7,7,7,7,5,6,6,7,7,7,7,7,7,6,3,2,5,3,225,5,400,4,300,4,8,625,A2,0,0,0,0,0,0,0,0,6,4,3,5,4,7,7,7,7,7,6,7,5,7,7,7,7,7,7,5,4,3,4,0,3,225,5,550,5,425,2,8,775,A2,0,0,0,0,0,0,0,0,2,0,0,7,7,4,0,18,44,3,10,3.16666666666667,5.25,6.25,6.66666666666667,5,-1.76388888888889,5.16666666666667,6.5,6,7,6.33333333333333,-0.61111111111111,5,7,6,7,6.66666666666667,-0.555555555555556,4.83333333333333,7,6.25,7,6.33333333333333,-0.611111111111112,0,0,Heterogeneous,0,0,0,0,1,1,0,M3
16,28,0,20,A8,A1,A1,A1,A1,A1,0,A3,,A1,0,0,A3,A3,,A3,,A3,,63,1,M4,7,7,7,7,4,6,7,6,4,6,4,2,2,4,7,5,5,2,1,2,3,1,5,7,7,7,7,4,7,7,6,4,7,2,3,2,4,6,6,6,2,1,1,4,1,6,0,2,,2,,1,7,7,7,7,4,7,7,5,4,5,2,2,2,4,6,5,5,2,1,1,3,1,6,3,125,0,0,0,0,0,3,125,A3,1,0,0,0,2,0,0,0,7,7,7,7,4,7,7,5,5,6,3,2,3,4,6,5,5,2,1,1,2,2,6,0,1,50,0,0,0,0,0,1,50,A3,0,0,0,0,2,0,0,1,2,2,0,5,3,3,0,10,40,3.66666666666667,8,6.33333333333333,5.75,3,5.66666666666667,1.66666666666667,2.59722222222222,6.5,6,2.75,6,1.33333333333333,2.88888888888889,6.5,5.25,2.5,5.33333333333333,1.33333333333333,2.81944444444444,6.5,5.75,3,5.33333333333333,1.33333333333333,2.90277777777778,1,0,Heterogeneous,0,1,0,0,1,1,0,M4
17,55,0,11,A2,A1,A1,A1,A3,A3,,A3,,A3,,1,A1,A1,0.428571428571429,A1,0.285714285714286,A2,,63,1,M4,6,5,4,4,6,4,5,7,6,7,4,4,4,5,6,6,5,5,3,5,5,6,4,4,5,4,3,4,4,5,6,4,6,2,2,2,2,6,6,5,4,2,3,3,4,4,0,1,0.428571428571429,1,0.285714285714286,1,5,4,5,5,4,4,7,7,3,3,2,2,2,2,5,6,5,2,1,2,2,4,3,7,500,3,500,0,0,3,10,1000,A2,0,1,1,1,0,1,0,1,5,4,5,5,4,3,5,6,4,5,2,2,2,2,5,5,5,4,4,3,4,5,4,1,3,100,3,300,6,530,1,6,400,A2,0,1,1,0,0,1,1,0,1,1,0,6,5,4,0,13.5,49,4,9,4.83333333333333,6.25,4.25,5.66666666666667,4.33333333333333,0.791666666666666,4,5.25,2,5.66666666666667,3,1.06944444444444,4.5,5,2,5.33333333333333,1.66666666666667,1.75,4.33333333333333,5,2,5,3.66666666666667,1.11111111111111,1,1,Heterogeneous,0,1,0,0,1,1,0,M4
18,45,0,12,A4,A2,A2,A2,,A4,,A4,,A4,,0,A4,A4,,A4,,A4,,63,1,M4,5,3,7,7,7,7,7,7,7,7,1,1,1,1,4,3,1,1,1,1,4,3,4,7,4,7,7,6,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,4,0,2,,2,,1,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,2,1,1,1,1,1,1,4,0,0,0,0,0,0,1,0,0,A2,0,2,2,2,1,0,0,0,5,4,6,7,7,7,7,7,7,7,1,1,1,1,4,4,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,A2,0,2,2,2,2,0,0,1,2,2,2,7,4,4,0,14,58,4.33333333333333,10,6,7,1,2.66666666666667,1,4.94444444444444,6.33333333333333,7,1,1,1,5.66666666666667,7,7,1,1.33333333333333,1,5.88888888888889,6,7,1,3,1,4.83333333333333,1,0,Heterogeneous,0,0,0,0,0,1,0,M4
19,38,0,12,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,63,1,M4,4,5,4,6,4,4,4,4,3,4,5,5,5,6,5,6,6,6,4,4,5,5,4,4,3,3,5,3,4,5,5,4,3,5,5,5,5,5,6,6,6,3,3,5,4,4,0,1,0.142857142857143,1,0.142857142857143,1,4,4,4,5,4,4,5,5,4,4,4,5,4,4,5,5,5,5,4,4,5,4,4,4,350,2,200,4,400,3,6,550,A2,0,0,0,0,0,0,0,0,4,5,5,6,4,4,5,5,4,4,4,5,5,5,6,6,5,6,4,3,5,4,4,0,2,100,1,180,3,350,2,3,280,A2,0,0,1,1,0,1,0,0,1,0,1,5,5,4,0,17,48,4.33333333333333,9.5,4.5,3.75,5.25,5.66666666666667,4.66666666666667,-1.06944444444445,3.66666666666667,4.25,5,5.66666666666667,4,-0.930555555555556,4.16666666666667,4.5,4.25,5,4.33333333333333,-0.194444444444444,4.66666666666667,4.5,4.75,5.66666666666667,4.33333333333333,-0.333333333333333,0,0,Heterogeneous,1,1,1,0,1,1,0,M4
20,37,0,11,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A3,,A1,0.285714285714286,A2,,63,1,M4,1,4,5,7,1,2,7,2,7,4,6,6,2,2,4,3,7,7,1,6,6,5,1,3,4,7,2,4,5,7,4,7,4,6,6,4,7,1,7,6,5,7,4,5,6,4,0,0,,1,0.285714285714286,1,4,7,5,1,4,2,2,4,7,4,5,6,2,7,4,7,6,4,7,1,7,7,6,10,200,4,400,7,200,0,14,600,A3,0,1,1,0,0,0,0,0,4,5,5,1,4,1,5,4,7,4,5,6,7,5,7,7,7,2,1,6,4,7,4,0,4,100,5,300,3,200,0,9,400,A2,1,1,1,0,0,1,1,0,1,0,0,7,7,5,0,10.5,49,1,7,3.33333333333333,5,4,4.66666666666667,4.66666666666667,-0.277777777777779,4.16666666666667,5.5,5.75,4.66666666666667,5.33333333333333,-0.416666666666666,3.83333333333333,4.25,5,5.66666666666667,4,-0.847222222222222,3.33333333333333,5,5.75,7,3,-1.08333333333333,0,0,Heterogeneous,0,1,1,0,1,1,0,M4
21,45,0,17,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A1,A3,,A1,0.285714285714286,A2,,63,1,M4,5,4,3,5,4,6,6,6,5,5,5,5,5,4,5,7,7,6,4,5,4,3,3,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,6,7,4,3,5,4,4,3,0,0,,1,0.285714285714286,1,5,5,4,5,4,5,5,5,5,5,4,3,4,4,5,5,6,4,4,5,3,4,3,6,325,3,300,4,350,2,9,625,A2,0,0,0,0,0,0,0,0,5,5,4,5,4,5,5,4,5,5,4,4,4,5,5,5,6,4,4,5,3,4,4,0,3,100,3,250,3,200,1,6,350,A2,1,1,1,0,0,0,0,0,1,1,1,5,5,5,0,13,45,4.66666666666667,8.5,4.5,5.5,4.75,6.33333333333333,5,-0.361111111111111,4.66666666666667,5,4.5,6,4,8.88178419700125E-16,4.66666666666667,5,3.75,5.33333333333333,4.33333333333333,0.361111111111112,4.66666666666667,4.75,4.25,5.33333333333333,4.33333333333333,0.0694444444444455,0,0,Heterogeneous,0,1,1,0,1,1,0,M4
22,21,0,15,A2,A1,A2,A1,A3,A3,,A3,,A3,,0,A3,A3,,A3,,A3,,65,1,M5,5,5,4,7,4,7,7,6,7,7,2,2,3,2,5,1,5,1,1,1,4,2,6,7,7,5,7,6,6,6,5,7,6,2,2,2,1,6,5,5,1,1,1,3,2,7,0,2,,2,,1,7,7,6,7,7,7,7,6,7,6,3,3,5,1,5,4,5,1,1,1,3,2,7,0,0,1,75,0,0,0,1,75,A2,0,0,2,2,0,1,0,1,7,7,5,7,6,7,6,5,5,5,3,4,4,2,5,4,5,1,1,1,3,4,6,0,0,0,0,0,1,75,1,0,0,A3,0,2,2,0,0,0,0,1,2,2,2,6,4,3,0,13.5,41,3.66666666666667,9,5.33333333333333,6.75,2.25,3.66666666666667,1,3.73611111111111,6.33333333333333,6,1.75,5.33333333333333,1,3.47222222222222,6.83333333333333,6.5,3,4.66666666666667,1,3.77777777777778,6.5,5.25,3.25,4.66666666666667,1,2.90277777777778,1,0,Heterogeneous,1,0,0,1,1,1,0,M5
23,46,0,17,A2,A1,A1,A1,A3,A3,,A3,,A3,,0,A3,A3,,A3,,A3,,65,1,M5,7,7,7,5,5,6,7,7,7,7,2,5,3,1,5,2,4,1,1,1,5,4,5,6,4,5,6,5,7,7,5,5,7,2,2,3,2,6,4,2,1,1,1,3,4,6,0,2,,1,0,1,7,6,6,6,6,7,7,5,6,7,2,2,1,4,5,2,4,1,1,1,4,4,7,0,0,2,230,10,1700,3,2,230,A2,0,0,2,0,0,0,0,0,7,6,7,6,6,7,7,6,7,7,2,2,1,2,7,2,4,1,1,1,3,4,7,0,0,0,1,130,14,2800,2,1,130,A2,0,0,2,0,0,0,0,0,0,0,2,3,3,1,0,11,54,4,10,6.16666666666667,7,2.75,3.66666666666667,1,4.11111111111111,5.5,6,2.25,4,1,3.33333333333333,6.33333333333333,6.25,2.25,3.66666666666667,1,3.98611111111111,6.5,6.75,1.75,4.33333333333333,1,4.26388888888889,1,0,Heterogeneous,1,0,0,0,1,1,0,M5
24,39,0,15,A2,A1,A1,A1,A1,A1,0,A1,0.107142857142857,A1,0.107142857142857,0,A1,A1,0.107142857142857,A1,0.107142857142857,A1,0.107142857142857,65,1,M5,7,3,7,7,7,7,7,7,6,7,4,4,3,2,7,6,5,5,5,7,4,5,7,7,3,6,7,7,6,7,7,7,7,2,2,2,1,6,6,6,2,1,2,3,2,7,1,1,0,1,0,1,7,6,7,7,7,7,7,7,7,7,2,1,1,2,5,5,5,1,2,1,2,1,7,6,250,2,175,0,0,0,8,425,A3,0,0,0,1,0,1,0,0,7,5,7,7,7,7,7,7,7,7,2,2,1,1,5,5,5,1,1,1,1,2,7,0,2,150,0,0,0,0,0,2,150,A2,0,1,1,2,2,0,0,1,1,2,1,7,6,5,0,14,42,3.33333333333333,8.5,6.33333333333333,6.75,3.25,6,5.66666666666667,1.56944444444444,6,7,1.75,6,1.66666666666667,3.36111111111111,6.83333333333333,7,1.5,5,1.33333333333333,4.30555555555556,6.66666666666667,7,1.5,5,1,4.33333333333333,1,1,Heterogeneous,1,1,0,0,1,1,0,M5
25,48,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A3,A3,,A3,,A3,,65,1,M5,4,4,1,7,1,5,5,5,5,5,7,7,7,4,7,7,7,1,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,1,1,7,7,7,7,0,1,0.142857142857143,1,0.142857142857143,1,7,1,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,1,1,1,7,7,7,8,425,1,100,6,500,3,9,525,A2,0,0,0,0,0,0,0,0,7,7,7,7,4,7,7,7,7,7,7,7,7,1,7,7,7,1,1,2,7,7,6,0,6,350,1,100,1,100,4,7,450,A2,0,0,0,0,0,0,0,0,1,0,0,7,7,1,0,12,61,5,10,3.66666666666667,5,6.25,7,3,-1.08333333333333,7,7,5.5,7,3,1.83333333333333,6,5.5,5.5,7,1,1.25,6.5,7,5.5,7,1.33333333333333,2.13888888888889,0,0,Heterogeneous,0,1,1,1,1,1,0,M5
26,31,1,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,1,A2,A2,,A2,,A2,,65,1,M5,4,2,3,5,4,4,6,5,5,5,7,7,6,5,7,7,7,4,4,6,4,4,3,3,3,1,5,4,5,5,5,5,5,7,6,6,7,7,7,7,6,4,7,4,4,3,1,0,,0,,1,4,3,4,5,4,4,5,5,5,5,6,6,5,5,7,7,7,5,4,6,4,4,3,8,600,3,250,1,100,0,11,850,A2,0,0,0,1,0,0,0,0,4,3,2,5,5,3,5,5,5,5,7,7,5,5,6,7,7,6,5,7,4,3,3,0,4,275,4,325,0,0,3,8,600,A2,0,0,0,1,0,0,0,0,2,0,0,5,5,4,0,15,39,3.66666666666667,5,3.66666666666667,5.25,6.25,7,4.66666666666667,-1.51388888888889,3.5,5,6.5,7,5.66666666666667,-2.13888888888889,4,5,5.5,7,5,-1.33333333333333,3.66666666666667,5,6,6.66666666666667,6,-1.88888888888889,0,1,Heterogeneous,0,1,1,1,1,1,0,M5
27,64,0,11,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,65,1,M5,3,5,3,5,3,4,5,6,5,6,6,5,5,6,6,6,6,6,4,6,6,6,4,5,6,5,5,5,4,6,5,6,7,5,5,5,5,5,7,6,6,6,6,6,3,4,0,1,0.428571428571429,1,0.428571428571429,1,6,6,4,5,5,4,6,5,6,6,5,5,5,6,6,7,7,6,4,5,5,6,3,2,150,2,200,0,0,0,4,350,A2,0,0,0,0,0,0,0,0,5,4,3,5,3,5,6,6,6,6,5,5,5,5,6,6,6,6,6,6,5,6,3,0,3,150,1,100,0,0,1,4,250,A2,0,1,1,1,0,0,0,0,1,1,1,6,5,5,0,14.5,57,4.33333333333333,8.5,3.83333333333333,5.5,5.5,6,5.33333333333333,-0.944444444444444,5,6,5,6,6,-0.166666666666667,5,5.75,5.25,6.66666666666667,5,-0.263888888888889,4.16666666666667,6,5,6,6,-0.583333333333333,0,0,Heterogeneous,1,0,0,1,1,1,0,M5
28,38,0,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,1,A2,A2,,A2,,A2,,69,0,H3,1,2,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,5,7,7,1,1,4,1,7,1,1,4,4,1,1,7,1,7,7,1,7,7,4,1,7,7,7,4,0,0,,0,,1,1,1,1,7,1,1,4,4,4,1,7,7,7,7,7,7,7,4,1,7,7,4,4,4,200,0,0,1,100,4,4,200,A2,0,1,1,1,0,0,0,0,1,1,1,4,5,5,1,4,1,1,7,7,7,7,7,7,7,4,1,7,7,7,1,0,2,100,1,100,4,400,5,3,200,A2,0,0,0,0,0,0,0,0,2,0,0,4,1,1,0,12,64,4.33333333333333,10,1.16666666666667,1,7,7,4.33333333333333,-5.02777777777778,2.5,2.5,5.5,5,4,-2.33333333333333,2,3.25,7,7,4,-3.375,2.83333333333333,1.75,7,7,4,-3.70833333333333,0,1,Homogeneous,0,1,0,1,1,0,1,H3
29,55,1,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,69,0,H3,6,4,3,7,4,7,3,3,4,4,5,5,5,6,7,7,7,6,6,6,6,4,3,5,3,6,4,4,6,3,3,4,4,7,6,7,5,7,7,7,4,4,6,6,4,4,0,1,0.714285714285714,0,,1,5,4,5,4,4,5,3,3,4,4,7,5,7,6,7,7,7,6,4,7,7,4,3,11,550,2,200,2,150,1,13,750,A2,0,1,0,0,0,0,0,0,5,4,5,4,4,6,3,4,4,4,7,5,7,6,7,7,7,5,4,7,5,4,4,0,9,450,5,550,1,50,3,14,1000,A2,0,1,0,1,0,0,0,1,0,0,0,5,3,3,0,13.5,48,4.66666666666667,5,5.16666666666667,3.5,5.25,7,6,-1.75,4.66666666666667,3.5,6.25,7,4.66666666666667,-1.88888888888889,4.5,3.5,6.25,7,5.66666666666667,-2.30555555555556,4.66666666666667,3.75,6.25,7,5.33333333333333,-1.98611111111111,0,0,Homogeneous,0,1,1,1,1,0,1,H3
30,26,0,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,69,0,H3,2,5,3,7,3,4,7,5,5,3,5,5,5,5,6,7,6,3,3,5,5,5,4,5,5,6,7,4,7,7,6,5,6,5,5,5,7,7,7,5,1,1,2,3,5,5,0,1,0.428571428571429,1,0.285714285714286,1,3,4,5,7,3,7,7,6,5,6,6,5,5,6,6,7,6,3,3,5,5,6,4,4,200,6,650,3,500,1,10,850,A2,0,0,0,0,0,0,0,0,3,5,4,7,5,7,7,5,5,7,7,5,5,7,6,7,7,3,1,6,4,7,5,0,3,150,1,100,6,600,0,4,250,A2,0,0,0,0,0,0,0,0,1,0,0,7,5,5,0,14,52,3.66666666666667,9.5,4,5,5,6.33333333333333,3.66666666666667,-0.499999999999999,5.66666666666667,6,5.5,6.33333333333333,1.33333333333333,1.44444444444445,4.83333333333333,6,5.5,6.33333333333333,3.66666666666667,0.25,5.16666666666667,6,6,6.66666666666667,3.33333333333333,0.250000000000001,0,0,Homogeneous,1,1,0,0,1,0,1,H3
31,36,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,69,0,H3,4,5,4,5,3,5,5,6,4,5,5,5,6,6,5,5,5,4,5,3,5,3,4,5,6,7,6,4,6,5,6,4,6,5,3,5,5,7,6,5,2,4,5,3,3,3,0,0,,0,,1,3,5,3,6,3,3,5,5,3,4,7,3,6,6,7,6,6,4,3,5,6,3,3,2,100,2,200,2,200,1,4,300,A2,0,0,0,0,0,0,0,0,3,4,4,5,3,2,6,5,2,3,6,5,5,5,7,6,6,3,5,6,7,4,2,0,3,150,2,200,2,200,0,5,350,A3,0,0,0,0,0,0,0,1,2,0,0,5,4,2,0,17,36,3.33333333333333,10,4.33333333333333,5,5.5,5,4,-0.166666666666667,5.66666666666667,5.25,4.5,6,3.66666666666667,0.736111111111112,3.83333333333333,4.25,5.5,6.33333333333333,4,-1.23611111111111,3.5,4,5.25,6.33333333333333,4.66666666666667,-1.66666666666667,0,0,Homogeneous,0,0,0,0,1,0,1,H3
32,51,0,12,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,69,0,H3,1,4,2,5,4,4,5,5,5,5,5,5,5,4,7,6,6,4,3,4,5,6,4,3,4,4,5,4,4,6,6,7,5,5,5,5,4,7,7,6,4,4,4,6,5,4,0,0,,0,,1,4,3,4,5,4,5,6,5,5,7,6,5,6,5,7,7,7,4,4,4,6,5,4,10,800,6,890,0,0,0,16,1690,A2,0,0,0,2,0,0,0,0,3,3,4,4,4,4,6,6,7,7,5,5,5,5,7,6,7,4,4,5,4,4,4,0,6,400,3,470,2,220,0,9,870,A2,0,1,0,0,0,0,0,0,0,0,0,6,5,4,0,14,62,3.33333333333333,9,3.33333333333333,5,4.75,6.33333333333333,3.66666666666667,-0.749999999999999,4,6,4.75,6.66666666666667,4,-0.138888888888889,4.16666666666667,5.75,5.5,7,4,-0.541666666666666,3.66666666666667,6.5,5,6.66666666666667,4.33333333333333,-0.25,0,0,Homogeneous,1,1,0,0,1,0,1,H3
